project_id,project_name,sector,implementing_agency,approved_cost_cr,planned_commissioning_date,reported_completion_expenditure_cr,completion_date,financial_year,source_url
,ACQUISITION OF 4 NOS OF 82000 DWT KAMSAVMAX 08/2010 612.72 532.83,Shipping And Ports,,505.54,2012-12-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SYSTEM STRENGTHENING - XVII IN SOUTHERN REGIONAL GRID 9/2012 1,508.74 1,508.74",Power,,247.12,2016-06-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SYSTEM STRENGTHENING -XIX IN SOUTHERN REGIONAL GRID 9/2012 1,935.35 1,935.35",Power,,605.31,2014-12-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,MODIFICATION & STRENGTHENING OF EXISTING BERTH NO. 1 TO 06/2010,Shipping And Ports,,277.0,2012-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,SUPPLY OF 56 NOS AIRFIELD FIRE TENDERS AT VARIOUS 10/2012 217.60 217.60,Civil Aviation,,0.04,2015-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,DEVELOPMENT OF WESTERN PERIPHERY OF MH SOUTH 4/2012 600.17 600.17,Petroleum,,219.43,2014-12-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,AUGMENTATION OF PARADIP HALDIA BARAUNI PIPELINE 8/2011 586.00 586.00,Petroleum,,160.16,2015-08-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SYSTEM STRENTHENING IN RAIPUR-WARDHA CORRIDOR 1/2012 1,422.85 1,422.85",Power,,633.79,2015-01-01,1.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"COMMON SYSTEM ASSOCIATED WITH ISGS PROJECTS IN 8/2011 1,637.34 1,637.34",Power,,1353.68,2014-08-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"COMMON SYSTEM ASSOCIATED WITH EAST COAST ENERGY 6/2012 1,909.24 1,909.24",Power,,381.51,2015-06-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"COMMON SYS. ASSOCIATED WITH EAST COAST ENERGY PVT 3/2013 2,514.88 2,514.88",Power,,23.38,2015-12-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"LATA-TAPOVAN HYDRO ELECTRIC POWER PROJECT 3X57 MW 7/2012 1,527.00 1,527.00",Power,,64.0,2017-08-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,LARA SUPER THERMAL POWER PROJECT STAGE-I (2 X,Power,,800.0,2012-11-01,11846.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,COMMON TRANSMISSION SCHEME WITH ISSG PROJECTS IN 1/2013 182.80 182.80,Power,,10.71,2014-10-01,10.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,AUGMENTION OF TRANSFORMERS IN NORTHEN REGION - 12/2012 156.04 156.04,Power,,24.39,2014-10-01,10.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-XXVI 9/2012 803.34 803.34,Power,,211.42,2015-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"GADARWARA SUPER THERMAL POWER PROJECT STAGE-I 2/2013 11,638.55 11,638.55",Power,,1030.0,2017-09-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SYSTEM STRENGTHENING-XVIII IN SOUTHERN REGION GRID 6/2012 1,263.26 1,263.26",Power,,598.85,2014-11-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,NORTHERN REGION SYSTEM STRENGTHENING SCHEME-XXIV 11/2011 723.63 723.63,Power,,314.55,2014-11-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,COMMON SYSTEM ASSOCIATED WITH ISGS PROJECTS IN 3/2012 206.44 206.44,Power,,42.57,2014-06-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,TRANSMISSION SYS ASSOCIATED WITH KRISHNAPATNAM 2/2012 324.33 324.33,Power,,141.27,2014-08-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,HIMMATNAGAR - UDAIPUR GAUGE CANVESSION (NWR) 4/2008 829.74 829.74,Railways,,53.05,2015-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM 4/2010 2,619.02 2,913.51",Railways,,398.86,2016-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"NEW WORK FOR CONSTRUCTION OF METRO RAILWAY FROM 4/2010 3,951.98 3,951.98",Railways,,308.18,2016-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,JAIPUR - RINGUS - CHURU AND SIKAR - LOHARU GUAGE 4/2008 653.19 653.47,Railways,,277.38,2014-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"UDHNA-JALGAON WITH ELECTRIFICATION(DOUBLING) (WR) 4/2008 1,389.62 1,389.62",Railways,,796.6,2014-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"GWALIOR-SEOPURKALA WITH EXTENSION TO KOTA (GC) 4/2011 1,176.09 3,845.60",Railways,,1.92,2020-02-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,KATWA-PATULI DOUBLING WITH NEW MM FOR AHMEDPUR- 4/2010 423.66 423.66,Railways,,158.41,2017-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"LILUAH-DANKUNI 3RD LINE, MM FOR DANKUNI-JONGALPARA- 4/2009 257.42 257.42",Railways,,34.36,2014-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,PRINCEPGHAT-MAJERHAT DOUBLING OF CIRCULAR RAILWAY 4/2011 299.60 299.60,Railways,,1.1,2017-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DHOLPUR-SIRMUTTRA WITH EXTENSION TO GANGAPURCITY 4/2010 622.41 2,030.50",Railways,,1.6,2019-02-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,SURATPURA - HANUMANGARH - SRIGANGANAGAR GUAGE 4/2008 516.23 516.23,Railways,,478.66,2014-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SIX LANNING OF NELLORE-CHILKALURIPET KM.1182.802 TO 11/2011 1,535.00 1,535.00",Road Transport And Highways,,1328.51,2014-05-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,SAMBALPUR-BARGARH-CHHATISGARH/ORISSA BORDER 11/2011 909.00 909.00,Road Transport And Highways,,959.15,2014-05-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,2-LANING OF KRISHNAGIRI-TINDIVANAM (APPROVED LENHTH 4/2012 624.00 624.00,Road Transport And Highways,,424.1,2014-04-01,4.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,2-LANING WITH PAVED SHOULDER OF MUZAFFARPUR- 7/2012 356.40 356.40,Road Transport And Highways,,42.51,2014-07-01,7.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SIX LANING OF CHANDIKHOL-JAGATPUR-BHUBANESWAR 12/2011 1,047.00 1,047.00",Road Transport And Highways,,234.03,2014-06-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"2-LANING WITH PAVED SHOLDERS OF MULTAI CHHINDWARA 10/2011 1,565.00 1,565.00",Road Transport And Highways,,1119.27,2014-10-01,10.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,4 LANING OF JETPUR SOMNATH SECTION OF NH 8D LENGTH 3/2012 828.00 828.00,Road Transport And Highways,,582.6,2014-09-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI, 7/2012 332.65 332.65",Steel,,102.39,2014-08-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA, 6/2012 237.09 254.90",Steel,,31.93,2014-12-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,REBUILDING OF BATTERY BLOCK 5A AND RE-CONSTRUCTION 11/2012 313.05 339.35,Steel,,83.98,2015-06-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES 10/2012 160.48 160.48,Steel,,18.86,2014-09-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 09/2003 3,492.00 5,677.00 - 09/",Atomic Energy,,2010.0,2015-03-01,54.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"PROTOTYPE FAST BREEDER REACTOR (BHAVINI, 09/2003 3,492.00",Atomic Energy,,5677.0,2010-09-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,CONSTRUCTION OF NEW INTERNATIONAL 05/2010 335.61,Civil Aviation,,388.53,2012-05-01,4.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,CONSTRUCTION OF SIX EFFLUENT TREATMENT 03/2009 234.78,Petroleum,,317.64,2012-09-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,PIPELINE FOR TRANSFER OF LPG FROM 08/2009 246.81,Petroleum,,276.83,2012-04-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"D/O KAMARAJ DOMESTIC TER-PH-II AND EXP. ANNA INT. 08/2008 1,808.00",Civil Aviation,,2015.0,2011-01-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"TPS-II EXPANSION (1470MW TO 1970MW) (NLC) 10/2004 2,030.78",Coal,,3027.59,2009-06-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"KUSMUNDA EXPN.OCP(SECL)(10-15)MTY 06/2008 1,188.31",Coal,,7612.33,2013-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,ADRIYALA SHAFT PROJECT 12/2009 212.34,Coal,,1228.39,2013-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"TUTICORIN THERMAL POWER PROJECT- 2X500 MW 05/2008 4,904.54",Coal,,6602.74,2012-03-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,DEV OF G1 AND GS-15 (ONGCL) 04/2003 429.82,Petroleum,,2735.65,2006-04-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"INTEGRATED DEVELOPMENT OF B-127 FIELDS 12/2011 2,059.63",Petroleum,,2665.65,2015-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,MANGALORE HASSAN MYSORE SOLUR LPG PIPELINE 11/2012 666.00,Petroleum,,701.0,2015-11-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,STRATEGIC CRUDE OIL STORAGE PROJECT AT VIZAG 01/2006 672.00,Petroleum,,1038.0,2011-10-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,STRATEGIC CRUDE OIL STORAGE PROJECT AT PADUR 01/2006 993.00,Petroleum,,1693.0,2012-01-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"KUNADANKULAM APP TRANS SYSTEM (PGCIL) 05/2005 1,779.29",Power,,2159.07,2008-09-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"GUNA-ETAWAH VIA SHIVPURI-GWALIOR -BHIND NL, 04/1986 158.77",Railways,,608.02,1994-03-01,1.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,FREIGHT OPERATIONS INFORMATION SYSTEM (FOIS) 03/1984 520.00,Railways,,835.04,1995-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"MANDARHILL-DUMKA-RAMPURHAT (NL),ER 04/1995 184.00",Railways,,900.05,2011-12-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DEOGHAR - SULTANGANJ (INL), ER 04/2000 138.00",Railways,,607.09,2012-12-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,BARDHAMAN-KATWA (GC) 04/2007 245.15,Railways,,1106.62,2010-12-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,DAKSHIN-BARASAL-LAKSHMIKANTAPUR 04/2009 259.51,Railways,,533.38,2011-12-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,PANDABESWAR-CHINPAI DOUBLING (ER) 04/2004 225.68,Railways,,293.74,2010-12-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"GWALIOR-SEOPURKALA WITH EXTENSION TO KOTA 04/2011 1,176.09",Railways,,3845.6,2020-02-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,DHOLPUR-SIRMUTTRA WITH EXTENSION TO 04/2010 622.41,Railways,,2030.5,2019-02-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,DANGOAPOSI-RAJKHARSWAN 3RD LINE DOUBLING 04/2010 309.44,Railways,,388.67,2015-12-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"MAIBANG TO LUNDING (AS-25), KM.83.400 TO KM.",Road Transport And Highways,,111.0,2003-12-01,199.81,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"MAIBANG TO LUNDING (AS-27), KM.40.000 TO KM.",Road Transport And Highways,,60.5,2003-12-01,200.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"AGRA-BYPASS(NS-1/UP-1), NH-",Road Transport And Highways,,23.0,2003-12-01,348.16,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SETTING UP OF LNG REGASIFICATION TERMINAL AT 03/2009 3,500.00",Shipping And Ports,,4150.0,2012-01-01,8.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"EXPANSION OF LIQUID STEEL CAPACITY FROM 3MT TO 10/2005 8,692.00",Steel,,12291.0,2009-10-01,7.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,BAILADILA IRON ORE PROJECT DEPOSIT- 11B (NMDC) 01/2007 295.89,Steel,,607.17,2011-12-01,1.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,67.5 MW TG-5 AUX. S'TEM EMERGENCY POWER 07/2007 202.00,Steel,,343.58,2010-01-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,330 TPH BOILER-6 AND AUXILIARY SYSTEM 08/2006 260.00,Steel,,349.64,2009-12-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,STRATEGIC CRUDE OIL STORAGE PROJECT AT 01/2006 672.00,Water Resources,,1038.0,2011-10-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,STRATEGIC CRUDE OIL STORAGE PROJECT AT 01/2006 732.00,Water Resources,,1227.0,2011-10-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,STRATEGIC CRUDE OIL STORAGE PROJECT AT 01/2006 993.00,Water Resources,,1693.0,2012-01-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DEVELOPMENT OF B-46 CLUSTER FIELD 06/2007 1,436.21",Water Resources,,1456.96,2010-07-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"ADDITIONAL DEV. OF D-1 FIELD 01/2010 2,163.64",Water Resources,,2331.62,2012-06-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DEVELOPMENT OF B-22 CLUSTER FIELDS 01/2007 2,323.40",Water Resources,,2920.82,2010-09-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DEVELOPMENT OF C-SERIES FIELDS 08/2006 3,195.16",Water Resources,,3690.37,2008-12-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"DEVELOPMENT OF B-193 CLUSTER FIELDS 06/2007 3,248.78",Water Resources,,5633.44,2010-08-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,MUMBAI HIGH SOUTH REDEVELOPMENT PH-,Water Resources,,2.0,2007-10-01,5713.03,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"TEHRI PUMPED STORAGE PLANT(1000MW) 07/2006 1,657.00",Power,,2978.86,2010-07-01,2.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"KISHANGANGA HEP 07/2007 2,238.67",Power,,3642.0,2016-01-01,11.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"SUPPLIMENTARY TRANSMISSION ASSOCIATED 08/2008 2,360.95",Power,,2580.9,2012-08-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"VISHNUGAD PIPALKOTI HYDRO ELECTRIC 08/2008 2,491.58",Power,,3745.08,2014-07-01,7.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"KOLDAM HEP (NTPC) 10/2002 4,527.15",Power,,7220.0,2009-04-01,5.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"ETAWAH-MAINPURI (NL),NCR 09/2001 120.00",Railways,,245.39,2008-12-01,9.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,CHAMPAJHARAN-BIMALGARH DOUBLING 04/2010 149.90,Railways,,177.38,2015-03-01,12.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,ELECTRIFICATION OF KHURJA-MEERUT- 02/2008 171.10,Railways,,246.44,2012-03-01,3.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
,"GOELKERA-MANOHARPUR,(LD)(SER) 03/1997 186.92",Railways,,261.7,2006-02-01,6.0,2014-03-31,2013-14,https://paimana-proj.mospi.gov.in/ReportPage/ViewPdf?id=92&path=Content/ArchiveReport/flash/2013-14/FR_mar_2014.pdf
